100
86 2212
44 36 12097
30 57 23600
22 56 31393
32 23 9782
61 34 15076
3 18 20649
75 29 27340
24 13 29182
59 1 31227
21 76 8205
37 17 23539
70 55 8785
72 6 19398
5 54 4151
53 12 5638
70 68 25562
15 31 10137
28 46 961
29 62 15225
69 70 26220
25 49 6795
16 17 18660
15 3 18448
7 45 3454
65 66 31327
47 13 19092
58 67 13032
48 73 26855
41 21 31154
70 4 32731
54 10 29146
27 71 2405
64 12 13685
44 71 19371
39 21 18467
51 39 13133
15 25 3500
44 48 8325
37 41 27554
5 48 23065
10 43 21110
3 65 7261
53 54 11784
26 62 2690
64 58 30156
76 8 14220
60 53 22737
74 51 18873
37 62 23629
68 15 13905
27 60 17281
65 19 3341
9 12 4505
10 44 22050
75 50 18139
59 60 10707
63 17 25356
24 57 13309
24 32 13499
12 18 13883
65 5 8282
29 20 2712
25 70 23272
6 36 11655
53 24 12743
29 3 16623
23 44 24421
59 52 12276
75 13 757
69 42 922
31 9 1290
52 28 25933
16 3 28702
70 51 9108
71 59 27773
30 71 7492
49 23 23684
75 72 6307
42 62 20391
3 23 2322
72 52 8532
70 53 11570
35 29 14210
27 2 1105
7 60 6280
69 58 17597
1 61 9647
12 50 11913
29 5 19842
48 4 15149
43 26 19296
54 20 14175
42 55 11468
73 9 13522
10 8 31202
67 7 10569
8 14 15215
11 24 14510
31 23 792
54 30 962
10 66 8833
60 4 23894
52 34 24498
10 55 17927
27 30 9265
7 19 4843
56 4 12688
66 26 15802
28 55 8530
26 67 7509
37 73 12153
17 27 15290
2 20 22053
29 48 15042
40 69 26109
40 67 19265
42 72 23141
22 67 12894
26 32 31143
34 63 18238
66 44 12440
42 73 18259
33 70 22119
23 30 27124
56 36 19459
4 19 30782
16 74 13011
68 40 22863
53 58 20868
62 46 14634
61 37 16021
43 51 21995
45 42 12124
20 50 20564
76 61 28060
15 35 16896
52 48 24446
23 62 28280
34 72 29835
64 67 31020
63 15 27267
50 37 9107
57 64 13090
48 61 32216
44 61 24620
12 36 31187
21 71 27999
47 62 17228
67 13 6168
47 40 29114
70 30 17105
11 22 26357
24 52 14017
74 6 19348
4 20 62
65 64 25845
66 27 12988
29 74 18972
56 37 10104
6 60 5100
76 27 22065
8 40 23145
43 47 18812
6 15 29700
26 75 30872
58 68 19742
53 40 3281
44 32 22795
19 43 24277
25 9 32187
44 22 12516
49 38 29344
69 26 5900
1 67 3278
74 18 5411
58 73 25345
4 28 18363
65 52 497
65 32 21807
56 72 20096
63 27 22839
48 42 9672
26 74 6452
4 25 31123
52 15 5811
37 36 4972
39 24 28524
40 56 23662
23 76 13734
11 30 23104
12 75 29991
55 13 526
28 48 335
64 69 26696
36 10 23093
22 73 28473
64 20 30408
1 19 27777
63 49 20999
3 19 13941
66 72 28113
68 45 26320
52 51 17151
9 19 21057
53 9 18885
24 45 19639
29 17 13971
31 40 1764
42 33 12885
17 34 22210
47 7 30677
18 21 741
12 49 13219
19 76 9403
13 29 29690
9 54 19643
4 41 6637
48 7 21707
40 61 1959
49 71 31118
42 52 31623
71 20 987
41 22 11646
64 62 17391
62 57 30779
1 10 14599
6 24 2497
40 72 18577
27 12 10576
27 7 6855
32 27 27001
21 50 12677
39 67 16647
56 55 26124
30 49 27016
30 3 31603
13 59 28454
54 39 8684
62 4 12274
4 8 784
30 25 14913
68 42 32173
49 59 5829
33 41 9119
12 60 15980
54 60 15135
55 35 11862
35 6 2784
36 31 32696
74 39 10071
17 48 13483
22 32 21800
67 36 13666
56 29 23675
40 49 18235
30 56 12492
55 39 7537
70 57 21226
6 59 6702
31 51 22732
37 57 28013
16 54 3162
31 8 3320
38 54 27441
35 25 10255
18 75 15274
15 7 31145
30 9 17889
24 34 21852
17 57 26951
24 3 19072
14 9 14989
21 73 18591
41 43 6561
61 1777
41 49 12767
20 10 30438
37 12 18800
61 52 20070
12 25 19774
46 52 22184
50 24 30935
6 52 25496
5 27 32174
20 50 11477
16 37 24312
1 21 29844
8 14 23666
42 24 25671
27 58 22591
23 43 25334
60 6 31308
13 35 13703
44 2 13653
42 11 19638
36 38 14911
6 11 27098
45 38 959
18 12 29171
21 13 3161
53 13 1691
8 50 20897
7 9 21677
18 4 30972
43 14 22205
18 47 10572
36 24 7615
8 53 19028
61 43 7268
34 33 9662
45 60 540
9 24 12027
7 53 30913
38 34 20090
32 24 9293
14 7 16874
30 43 9778
60 56 18057
47 25 11818
35 24 9123
37 32 24729
49 48 6864
42 30 7896
49 8 4252
59 53 15252
29 42 2306
52 43 8430
23 58 18782
22 23 27978
45 52 15707
31 47 7485
16 39 6620
31 45 15523
4 11 7507
41 1 5354
42 41 4106
48 28 16855
50 60 1935
9 27 16176
46 42 25551
46 61 825
28 13 15103
7 3 26330
12 2 27923
37 13 836
57 21 32759
7 26 21482
3 48 26286
17 41 18067
26 16 4479
13 3 683
15 18 18326
33 49 32375
28 32 1179
44 10 21552
9 56 29994
44 55 8769
57 9 17202
13 26 26902
4 49 16301
27 35 7730
45 20 10532
46 45 24472
51 54 26370
47 38 9122
2 34 8102
51 6 16601
47 35 9129
55 24 1647
45 17 10604
13 39 28665
21 49 21417
35 52 24009
50 47 31016
21 58 3487
5 50 3450
7 46 2112
21 51 5674
10 18 854
19 39 14426
43 44 29551
13 60 3882
51 15 3816
30 14 9588
36 2 20572
7 32 10498
26 2 18276
17 57 9810
4 37 31952
29 25 9083
55 48 27553
15 58 5584
61 32 8812
25 44 16729
58 61 6386
9 52 25150
27 29 13320
27 4 24489
10 59 1239
35 44 25934
32 60 10314
56 53 4705
2 17 30871
57 14 11194
5 29 6825
54 26 32517
46 19 28194
16 54 27996
1 37 17
30 37 26337
8 46 13219
27 31 15147
31 7 29750
44 11 6113
14 53 14826
47 28 10553
42 34 32686
27 60 15568
6 19 30702
54 10 24237
30 21 6059
8 26 7358
50 56 7771
7 23 8662
1 43 24489
37 50 19361
57 1 12627
1 48 31812
48 6 18898
47 40 13218
21 7 27794
49 37 17787
13 15 1762
5 52 6377
49 1 27881
53 24 4828
32 5 18493
25 42 28841
26 17 4599
22 49 14543
43 18 12366
9 59 22383
47 34 18741
17 55 3362
32 31 12967
36 49 2803
47 11 15116
24 56 14660
19 22 18798
2 22 24398
44 19 10083
3 54 16090
32 19 24735
22 56 6400
25 17 9751
36 46 8412
10 41 8272
4 26 12132
22 61 30539
29 2 22898
58 2 1807
5 25 26658
52 3 20236
39 24 8471
23 12 27447
28 40 27617
4 44 26265
49 19 25182
20 15 30765
10 9 2439
4 39 11561
28 38 23575
39 44 16170
14 24 31926
37 6 32741
8 11 31499
28 39 20910
56 31 24697
51 12 29322
56 44 12243
13 31 25721
37 55 19543
9 53 14982
32 40 1124
59 23 5246
37 10 27048
46 33 1331
36 25 24526
33 18 20605
37 44 6123
8 22 18126
33 8 5608
1 39 19656
50 23 21451
36 30 19905
44 31 19192
25 16 32351
3 10 3161
51 40 6303
55 50 14147
24 41 21869
18 45 12251
5 45 31354
46 34 20966
54 55 5816
12 33 12006
26 43 24884
48 45 3997
2 52 15728
4 10 690
54 8 28640
44 3 12271
49 20 24738
40 22 28047
15 11 23283
48 14 9581
1 22 513
29 44 5471
20 43 30237
22 39 26170
20 47 21520
26 11 24437
35 58 6436
38 52 5171
43 7 8791
46 13 4400
17 53 21502
17 8 18634
29 3 5895
6 24 20746
15 10 14959
40 54 32523
46 2 16007
27 42 6068
37 57 32664
55 7 25370
50 48 15333
30 11 5117
15 49 26083
35 1 23273
3 45 2073
53 21 22554
18 22 22178
33 19 6394
13 11 21392
2 16 5196
13 1 677
50 30 9317
4 16 24082
33 6 24903
13 48 660
46 25 24561
40 43 14123
53 44 20155
1 26 5434
8 13 28786
28 25 13024
30 51 21911
42 56 26772
26 5 5504
43 25 28576
13 4 28131
1 51 26766
40 6 29265
26 14 18904
11 59 24105
32 36 31949
52 27 22469
24 30 16674
16 14 26513
1 42 16899
55 13 21637
27 36 19470
31 17 31756
42 39 20348
17 32 5871
28 20 3587
18 49 15968
4 60 23941
32 4 29368
36 52 25600
16 56 13228
3 27 8030
48 35 23916
2 45 18899
52 41 10422
12 60 1024
31 38 18752
13 2 4047
41 23 10973
40 24 21076
32 23 30618
6 26 32495
36 31 27720
35 7 12627
46 6 4125
18 40 26648
47 39 19815
51 43 22857
23 44 9444
5 8 6161
54 28 6173
17 21 10410
33 4 21313
20 8 3211
23 46 27746
17 1 17959
6 10 15546
4 19 14894
30 3 5470
14 12 24998
11 60 18650
55 3 24907
34 21 23513
47 46 32342
28 43 13125
41 6 14468
25 39 16949
45 56 9514
6 3 23353
38 2 30841
41 27 19894
53 28 6128
60 33 19256
43 8 8946
1 4 4628
10 19 8906
51 2 10491
61 17 6367
44 15 28334
12 16 6417
47 19 30826
44 34 25177
33 37 4832
60 24 15888
59 15 19173
36 21 2474
25 7 15344
10 30 13640
40 44 20966
16 50 1206
32 50 12334
39 36 28907
35 9 3368
52 44 4538
30 31 19986
3 22 21459
2 47 1338
53 16 5458
29 13 24378
4 42 32511
14 61 18830
60 9 28286
45 15 20065
28 50 19970
55 12 24327
31 48 4914
28 49 22195
5 22 4109
20 13 27733
51 18 18232
40 56 6756
52 53 12262
44 51 13897
6 23 5913
1 61 12865
22 45 11853
47 49 21101
25 51 31438
19 5 16806
58 43 11487
52 29 32306
23 31 28184
32 25 5463
4 57 8184
61 33 17603
10 5 984
44 24 9793
12 43 11371
42 17 25694
56 15 32239
42 57 18610
43 15 14399
8 28 25313
13 34 18778
48 44 1708
23 48 18519
28 55 26501
27 21 8903
24 13 19316
4 38 7808
55 11 5017
49 9 24670
26 27 15745
35 10 2627
40 48 19243
9 28 27014
23 51 21180
27 20 1496
20 17 24071
33 10 19636
16 32 11302
57 61 20578
27 28 7720
41 55 23918
17 18 10885
6 21 32126
10 34 15965
61 10 10130
16 1 21229
42 45 6635
46 51 995
47 21 23568
6 34 7320
44 47 28231
12 26 30623
42 7 27378
43 6 25537
4 21 3989
7 5 2813
3 60 4457
61 55 18973
43 17 7965
49 55 9718
59 34 31616
18 23 26795
42 19 31412
20 61 8833
58 45 8931
13 44 17837
2 59 1190
32 9 23229
48 61 5288
26 3 28378
49 43 2732
54 49 1827
29 34 7775
29 38 23378
49 57 18599
36 58 16074
56 38 23729
16 33 25730
55 1 23457
38 30 23087
29 50 17778
37 21 3892
59 51 28281
7 49 9467
52 48 3076
41 59 6145
13 9 31566
61 9 28152
8 45 31762
8 25 25186
60 5 8925
35 3 2089
24 49 30478
38 59 28394
15 14 9062
16 61 29484
43 5 2288
10 56 10228
42 33 31914
40 50 4419
27 53 1923
31 53 7511
50 39 31591
61 47 28209
46 49 248
40 11 26441
1 38 4863
25 34 12354
41 50 31857
46 14 21352
8 29 20909
55 16 27891
61 24 28309
17 48 20310
28 30 8119
10 26 7216
56 18 18594
33 50 29407
47 12 541
1 15 4167
49 10 18050
9 14 6602
9 30 16579
35 21 2978
24 37 10482
50 21 22449
52 58 24988
44 38 30870
23 55 27907
60 19 8802
54 24 2274
23 25 29589
26 45 11340
51 11 23144
30 44 4499
13 52 13328
42 26 1549
41 31 21503
5 23 31930
1 56 9014
29 36 1966
41 44 30837
35 6 887
59 32 11524
57 36 18754
51 24 12839
35 51 19219
38 23 30789
45 57 12900
49 17 7325
1 6 15332
37 19 18028
44 50 491
57 8 10432
36 17 17944
41 36 4978
12 21 30663
5 14 6566
26 38 3872
18 44 31204
14 49 12531
46 12 14162
30 19 9709
8 30 11429
4 61 5488
29 26 10904
60 49 11059
40 45 21138
6 9 8126
56 3 27983
6 15 24944
20 42 24632
21 29 10159
56 25 17143
59 47 13318
53 55 13782
28 15 25664
8 44 22439
21 19 12321
16 11 24483
9 50 11602
47 42 32019
46 57 17082
55 8 10997
39 52 13234
30 12 24981
15 29 13214
55 52 25305
3 37 25398
39 9 31363
28 26 20365
7 20 16624
33 57 26793
10 55 26862
57 12 6491
2 4 22265
59 52 22951
45 25 24113
20 60 29286
35 54 19766
57 27 31704
39 56 1264
52 49 9664
32 56 7333
28 12 12675
29 39 24720
23 1 26068
8 41 7891
6 20 17607
40 39 1305
53 20 19676
19 58 2082
54 33 15101
31 34 30009
12 36 6687
23 29 19413
26 47 9692
24 33 15887
39 48 14088
34 57 13773
2 41 20783
34 48 18405
25 24 4645
32 47 10185
45 16 28911
12 59 4790
17 52 4086
55 26 27047
51 10 12734
43 3 4331
35 46 29819
5 55 13138
55 43 12671
41 35 14868
14 54 14464
9 26 31372
25 49 21387
4 15 16127
36 3 19955
1 44 24392
32 38 15477
22 54 30734
39 3 3012
11 34 18874
12 7 18499
59 3 5458
33 51 11512
51 3 23992
35 2 6721
54 45 5836
9 8 13492
42 35 30234
55 46 14995
7 8 16856
31 43 5738
60 28 16071
30 61 15648
9 16 17810
13 42 12384
28 1 23745
52 37 12896
35 17 28102
11 23 30209
41 22 12214
34 37 6862
38 33 6807
18 30 16203
24 45 23859
15 3 21052
16 51 11948
2 19 9994
18 54 3076
7 39 9449
1 2 2925
15 37 10472
7 58 23325
3 16 31091
58 6 23741
6 59 30074
59 43 3901
15 50 19060
50 35 22425
48 19 25471
6 12 3270
57 60 10201
61 51 2448
25 53 29960
36 40 15743
58 5 171
7 50 14346
52 34 23168
50 59 28245
20 3 10132
40 21 26700
2 21 32232
34 30 1635
36 51 32503
29 24 1292
13 41 23042
6 22 27818
40 30 26673
48 7 9123
60 43 22533
13 43 18258
44 28 22413
59 39 16606
61 34 21631
14 10 31737
25 19 2436
47 8 9558
18 50 11713
16 6 10537
11 37 23562
5 12 29442
13 51 8364
25 9 18262
35 29 905
16 21 7284
19 28 3419
54 17 29709
27 46 32722
38 54 7186
18 34 16639
26 56 2696
45 23 24497
38 42 1705
22 53 5949
13 19 7519
15 60 13514
19 27 6803
47 52 13291
13 33 16074
36 1 12817
17 13 32483
53 46 31150
39 53 17974
37 36 25687
14 18 15901
22 30 28084
53 32 9893
13 25 27348
36 23 771
48 60 12845
36 60 2988
42 55 8166
14 38 17138
29 59 12006
45 14 21849
2 27 8786
42 21 14394
51 41 1562
28 23 1884
22 24 24122
35 56 6577
4 35 18567
41 56 13791
60 46 7051
34 56 29454
61 35 28589
49 29 30598
16 36 16071
7 28 20338
26 50 8197
58 30 23671
47 60 22823
16 24 28383
9 47 22401
31 33 25182
39 58 26537
60 58 27190
20 5 8538
21 9 3534
47 29 27125
7 18 18815
38 46 26152
55 35 7351
1 10 15081
43 38 31004
49 35 9771
57 39 25706
44 42 427
56 47 23336
7 13 13008
58 31 16428
15 57 18887
46 22 24301
58 56 11304
14 13 267
57 44 12599
9 36 9338
22 44 883
18 35 24725
14 35 1668
39 34 19058
26 41 31588
48 42 2763
39 32 31828
27 30 32633
22 7 30090
5 24 31130
49 53 22071
12 42 16277
7 24 5192
18 52 30357
34 54 22973
9 46 24919
51 4 20843
31 2 27019
10 53 16982
53 3 4914
46 29 10235
41 39 29078
51 60 28053
5 51 10722
26 61 12927
38 9 32481
40 2 12179
37 27 18248
11 28 6598
45 9 30978
43 24 17094
50 61 17257
30 55 30394
5 44 15027
16 48 8825
56 28 8677
8 3 4184
36 8 12258
56 8 19247
14 51 17146
9 23 26377
47 5 16174
32 2 17773
11 58 22834
32 20 31846
35 37 23934
24 20 12657
2 18 12648
5 30 21302
21 39 558
49 50 4781
12 24 14577
23 37 1731
8 48 15901
47 53 20624
29 1 3956
25 55 2600
12 8 18379
11 52 9280
44 61 17611
9 58 16857
13 47 32349
18 41 30657
61 60 22413
41 38 11066
37 46 8168
47 51 13376
5 48 1440
30 32 5848
49 44 23885
34 36 12912
58 38 25876
22 28 2751
33 41 16391
6 47 29100
26 51 18266
1 40 276
47 36 2093
47 10 13147
20 38 26963
60 21 8815
57 55 26001
10 23 24880
6 30 20488
20 44 4910
42 3 21041
42 32 29599
7 4 32283
58 54 7721
20 39 13870
37 8 5565
43 22 24742
21 43 18358
37 43 13498
46 39 32209
39 51 25554
40 15 20051
28 57 5978
26 59 15801
19 26 19560
34 43 11592
48 29 24945
36 33 18767
11 5 4749
33 32 3636
22 29 25194
41 48 3801
51 8 10880
29 16 17199
11 56 937
51 9 25415
59 37 21864
48 57 13874
36 54 8208
55 60 8184
20 18 1880
30 33 3136
46 40 24940
32 51 8265
49 34 20955
32 57 27735
47 14 7361
29 11 4354
15 33 18043
54 20 26402
11 1 14550
42 52 25452
42 2 15620
61 39 29446
31 24 32035
58 20 22627
18 1 27673
51 19 11498
25 59 20416
3 11 8346
60 22 25945
34 19 7478
49 23 12842
31 15 9185
3 61 23396
60 26 9341
53 48 22291
47 41 4002
57 3 14854
32 1 2696
46 56 9508
15 61 28819
6 55 29706
54 30 15608
52 28 26488
4 45 18382
53 12 25929
48 36 20409
29 14 30937
25 10 14009
24 4 30176
59 58 1881
18 60 8132
54 25 16348
57 18 6510
21 25 21739
4 55 18009
37 25 14637
24 28 3224
37 7 1492
4 40 261
42 60 12212
35 57 25149
46 21 4076
26 15 27717
37 54 11545
47 37 31675
1 12 2766
6 61 21873
21 41 28924
13 6 23202
32 11 22526
45 61 218
48 22 9512
19 1 19749
36 53 12259
47 4 11632
54 29 1022
29 4 5800
56 49 320
17 15 15578
52 57 27551
26 40 22552
18 11 3451
31 4 15002
54 31 22045
59 20 3235
50 45 15608
60 35 5772
57 58 6783
57 29 6015
22 55 24766
4 48 3258
11 45 4411
48 58 2881
37 5 4804
48 38 15334
41 25 20530
11 22 3289
34 41 5755
19 55 24521
33 20 6104
32 26 13776
52 21 10938
55 15 21728
23 8 5463
48 37 32216
59 57 21698
41 12 731
11 14 32541
61 25 21610
17 10 32473
12 15 32043
12 54 16078
29 6 5574
33 59 1913
58 33 8455
19 35 23875
59 45 13841
16 43 1713
40 9 22286
20 51 6676
11 25 15055
22 37 25020
51 34 14470
8 19 1725
9 2 6340
20 40 22213
5 42 13223
29 43 10400
40 29 31668
41 57 32352
17 30 10299
33 56 7145
7 61 12002
24 48 11597
34 17 21984
54 52 23154
43 53 8049
23 15 2907
54 60 25147
6 28 4170
55 56 22979
6 31 10587
39 55 7009
42 8 25668
7 19 3601
45 41 18650
12 22 17642
37 56 14220
20 1 23986
46 24 32131
46 41 9697
40 38 15135
54 53 21574
56 19 27361
4 25 31452
2 11 25905
22 35 1906
53 15 6216
53 35 14457
9 29 15964
10 60 24137
46 18 5203
26 37 20115
10 12 15281
7 2 20643
31 5 16504
4 56 28176
51 22 29251
60 23 20889
42 50 4055
46 15 15615
17 46 27867
16 38 8361
39 54 14991
22 16 2494
15 24 7316
27 22 13547
35 45 27071
6 2 14647
55 18 24836
47 22 20788
61 23 11443
45 13 11767
54 13 8743
5 18 16654
27 38 26993
23 14 9691
50 10 31070
30 4 30543
29 17 16472
14 2 17743
3 4 29362
22 34 11065
42 14 22470
10 58 26399
12 40 21741
61 21 5884
37 28 14979
16 17 12651
31 1 3995
48 15 15884
36 7 30792
25 58 13748
33 47 15921
53 41 1494
15 39 13463
59 44 9612
25 27 194
45 10 4915
13 59 14402
12 4 19257
12 39 25481
17 50 16195
49 38 9111
10 40 3262
51 7 30945
13 32 13862
29 31 16994
22 25 16157
24 52 10146
55 34 10305
12 19 11706
41 54 28486
17 27 6241
44 54 10622
55 36 15111
25 50 12777
52 19 32341
31 26 16771
40 49 28987
1 9 15420
58 53 2499
45 1 10262
59 4 17191
29 7 15406
44 16 19255
61 37 1099
20 34 24566
11 57 16906
54 27 23584
28 42 1779
44 21 13036
20 48 13254
57 5 23087
34 40 8997
34 7 1542
48 30 21967
35 32 2986
23 57 30634
56 14 444
37 38 25376
50 11 30202
48 26 22066
60 34 28447
5 49 10478
21 15 5968
12 52 8650
8 10 3840
27 48 15369
48 18 27034
20 9 27939
15 32 5230
38 19 9569
16 27 831
22 33 29492
16 41 477
58 40 12669
36 26 28362
29 37 13863
59 19 5158
59 16 4586
29 55 27845
13 56 6424
54 57 11853
4 54 437
42 9 27482
40 31 11716
23 52 15473
47 23 20257
56 54 23841
26 57 1679
41 28 21056
51 50 5122
53 30 21588
12 17 9267
19 16 23747
14 36 16967
59 17 32005
46 54 16145
40 41 5504
8 2 4244
10 38 19891
9 17 2342
25 26 2252
37 60 32087
30 45 26839
57 13 6506
30 7 21890
38 11 25079
33 9 15636
8 1 27782
16 15 27042
56 57 8468
24 59 8413
36 6 5017
37 39 29918
40 13 31915
3 24 16859
48 46 13947
54 23 22774
53 2 5025
49 51 8628
23 39 27357
51 37 21178
47 45 3388
23 20 5617
3 25 9137
7 33 30859
55 47 2731
17 19 14441
4 53 15699
51 17 3744
43 10 17287
31 16 28758
23 42 27925
12 34 16912
57 53 23570
9 3 24862
20 11 13185
52 25 18745
16 57 21289
35 20 28637
37 9 16501
55 58 12478
44 60 7696
23 17 2752
22 31 4957
42 36 23784
43 54 8511
60 53 30339
56 48 16489
42 15 23394
58 50 32417
35 15 2907
34 3 6467
3 1 28208
40 23 15790
35 38 24236
27 18 2445
58 37 16770
46 16 3483
11 53 9009
52 60 21212
48 59 20114
50 52 8806
55 38 18967
30 25 31652
15 52 30808
10 24 23725
39 27 15332
33 45 19425
37 53 26993
26 52 553
36 45 21165
61 13 28349
31 51 26460
54 2 9187
37 41 15130
48 21 22070
8 24 12639
14 33 29593
46 4 6597
50 34 20998
11 7 17410
43 45 19455
34 14 20674
57 38 3626
20 12 11062
21 11 22458
41 11 2665
42 43 26021
6 56 20760
35 40 2481
23 21 1931
8 39 30832
27 61 2414
3 21 16729
44 26 28352
18 13 28327
3 46 6911
5 4 6125
23 56 962
5 6 8269
58 22 15112
18 42 25700
21 56 28069
31 9 18158
5 46 11966
60 30 10920
25 1 6907
12 56 17392
55 21 26601
28 17 26800
32 46 23864
16 52 29449
38 53 23334
31 8 22310
19 20 16437
39 33 25487
12 11 12065
57 20 25078
61 38 2764
5 56 2316
4 22 20441
30 35 1910
22 26 23561
32 54 10676
33 26 24398
45 32 9761
18 9 8074
47 24 32130
53 34 19447
42 16 18
53 40 21991
7 41 31244
27 49 17869
11 31 12806
16 49 1052
25 14 22865
33 5 29458
19 45 13941
60 17 18342
61 53 95
39 35 23105
10 52 7123
32 18 8532
27 23 25020
43 39 26998
56 61 6467
40 5 30284
24 38 12915
36 11 4359
31 10 27027
32 12 17743
57 2 27184
13 30 13473
17 4 13542
22 57 24640
34 23 23724
14 31 15108
31 18 25922
6 54 9576
36 56 28240
17 58 22812
3 19 9728
18 37 16118
4 6 28158
5 53 22775
61 54 13860
27 15 10901
43 50 12643
16 20 27413
49 11 178
8 35 29068
23 35 25533
49 59 10729
16 7 32266
10 36 16218
34 28 789
3 49 30446
60 25 17122
32 49 17587
27 11 21899
50 27 24170
43 19 12392
4 50 20771
60 7 12792
15 5 6264
32 3 31728
16 34 16844
41 15 4920
50 38 21373
40 33 14973
16 40 22011
32 27 32089
29 60 19789
15 7 8827
33 3 16337
61 49 17955
28 18 24328
24 57 3069
50 14 1117
40 37 23455
33 1 25642
56 59 10088
60 39 4846
52 31 10589
31 25 9840
1 7 28009
2 28 15516
22 36 26581
49 2 1238
54 21 6851
55 33 6042
16 60 6463
30 16 4261
7 17 6549
57 7 11732
11 9 23424
4 8 31963
32 43 10170
45 28 12295
31 49 23155
2 50 31440
28 46 3985
47 30 4896
1 58 7275
41 14 14807
39 5 22694
29 18 4
5 36 23634
59 35 16831
5 1 26456
43 4 2466
55 40 28892
10 13 450
32 22 14123
12 27 28832
2 25 3097
38 18 3527
19 53 19100
46 50 9702
1 53 32109
26 21 14202
19 15 29739
47 7 14821
18 6 6694
31 50 8790
41 29 5561
5 38 6018
18 25 7514
52 4 22093
10 46 16875
39 18 6716
49 30 28599
43 9 12252
9 34 1501
11 35 19889
1 27 13930
38 21 19937
30 39 6312
59 55 30749
5 16 556
22 52 26003
12 3 30518
61 11 7526
8 32 24648
56 27 12514
40 7 11123
30 56 12633
60 59 11658
52 20 10934
7 10 3584
59 18 24801
27 33 11894
9 54 13871
58 32 9877
25 33 16142
3 17 4559
39 31 21797
43 41 29270
52 1 12000
28 14 22001
56 52 6396
23 13 6419
31 28 20933
30 29 5333
45 6 8077
39 2 13317
50 57 3986
27 13 4016
20 30 18586
48 25 14939
38 51 5071
23 4 190
19 57 29688
9 12 29250
51 56 21686
32 55 568
27 8 10485
57 10 1743
53 26 8296
17 38 20213
23 3 4759
35 31 22559
46 31 20293
19 18 29837
14 39 25619
42 54 6998
18 36 19082
31 55 13965
17 6 31801
55 2 10358
44 45 14792
37 20 11829
30 59 18581
20 21 28163
12 58 31517
36 35 5899
14 27 1478
61 36 2278
7 38 27829
6 42 27483
40 57 24926
45 37 16335
7 56 2734
52 33 9859
2 60 21296
42 61 10837
58 34 6693
45 27 16132
14 60 6711
56 2 5038
31 61 9770
56 20 8468
14 44 20091
17 5 9997
41 3 12743
9 5 24316
7 45 72
21 32 11494
60 38 14992
22 10 5239
17 11 14540
8 16 7049
26 18 20768
8 60 25683
36 28 11314
23 16 27836
11 10 27191
48 32 719
1 30 2804
29 45 19624
27 43 12232
35 33 1070
15 25 12285
21 5 25588
51 28 15236
28 4 15016
42 37 31693
46 20 900
45 34 8872
27 44 10320
43 36 13957
2 23 23300
33 29 24374
1 54 6259
58 4 6903
30 2 6048
42 51 26053
14 20 6476
24 27 21564
11 33 19837
59 42 7173
3 50 11011
27 10 31418
24 18 32401
8 34 14307
41 4 12878
3 38 25629
2 43 24686
12 50 18371
9 22 12623
38 15 20795
29 19 4212
37 17 26394
13 36 28796
15 8 27694
46 1 19457
58 28 28213
6 50 3578
58 3 19112
61 8 12311
27 7 29296
6 38 16271
48 12 27308
5 61 9249
3 47 5400
57 47 13723
18 61 14126
9 44 22127
20 36 2995
10 32 22060
53 18 1782
25 6 8128
40 3 21605
33 2 19584
31 59 18607
24 11 32415
34 1 18501
22 38 23989
58 13 32197
42 22 18356
19 54 1482
50 13 16146
3 14 27651
29 61 25395
21 14 28355
49 12 4104
24 2 16379
51 27 19338
4 34 31912
43 57 17807
14 32 11500
58 41 16851
35 5 24536
9 48 17236
58 42 22502
49 26 20926
15 30 7190
14 55 26473
46 26 6270
61 2 21320
12 45 3755
32 52 5851
50 19 20837
45 21 10484
28 5 21885
14 6 717
11 43 27926
48 47 28299
20 4 26028
54 11 9936
49 58 28612
2 10 5516
38 13 2012
10 28 29993
57 6 14308
15 54 25654
31 21 28254
1 47 3226
6 39 3371
9 19 12901
29 12 19857
48 51 7562
40 27 494
46 59 259
7 54 18255
34 32 50
14 40 8818
47 54 27450
20 41 27782
55 20 16349
35 16 4090
37 2 31070
28 21 2013
37 31 4651
40 60 29540
1 50 29704
42 31 19376
17 44 23744
35 25 15526
19 61 21470
28 33 14994
26 58 5409
24 19 22489
41 60 9599
30 23 23629
58 16 22680
39 11 18037
57 30 12217
18 3 28718
37 14 12189
41 61 923
24 23 32070
61 12 9364
3 28 14945
11 46 8345
41 30 25816
30 26 2086
59 5 17093
53 45 666
47 16 21225
51 55 1
10 21 9880
8 21 6872
17 56 29176
58 24 15712
24 1 20927
35 28 51
10 42 16705
14 22 24426
22 13 21253
44 6 9934
16 28 28154
21 24 28520
27 55 23945
36 15 617
27 6 13242
55 45 11240
50 54 32178
6 8 7150
5 34 4366
24 26 24173
14 58 13274
19 23 2530
22 50 9327
36 59 17735
15 9 8163
42 53 13086
25 38 2159
57 51 27759
58 29 11912
10 48 9023
61 28 29576
33 17 15459
47 27 25271
4 36 30099
43 46 5449
12 35 174
3 31 16452
17 24 1647
19 41 8792
29 32 27326
7 44 22011
10 29 18634
51 45 8258
34 15 405
23 26 18021
21 59 14066
32 41 20834
35 43 1363
17 22 21404
40 42 6692
19 36 14436
13 49 19317
29 56 21754
13 5 1193
19 31 9928
31 60 6356
33 44 15933
46 44 6869
38 8 27901
52 40 29881
31 20 13871
53 33 10371
14 4 3183
8 40 13973
