400 26322
12 5 71
95 20 29
72 231 59
315 334 96
168 173 64
113 130 62
286 21 11
238 25 70
341 83 8
355 96 91
253 341 91
360 205 24
327 50 99
48 34 62
228 308 26
52 197 8
101 120 19
254 51 24
305 6 19
208 213 96
121 307 49
80 148 33
330 44 35
269 39 27
149 133 94
169 277 83
370 151 75
186 300 51
247 122 22
164 252 6
234 332 16
119 190 69
57 163 65
386 147 33
242 302 15
39 224 10
116 376 92
66 110 52
357 118 22
335 5 7
197 107 72
33 200 87
111 237 64
100 262 98
300 322 81
227 338 84
268 244 95
331 66 71
229 67 94
376 367 24
391 317 33
91 197 37
39 315 79
344 69 6
327 258 67
78 332 68
368 25 4
142 93 43
59 161 75
334 104 82
400 16 33
88 364 16
273 256 60
212 238 76
260 310 79
5 211 77
279 174 1
9 44 35
249 143 50
170 107 11
289 297 5
53 126 1
258 230 77
383 83 100
256 251 99
220 384 68
66 372 91
345 372 1
219 327 92
123 52 18
232 242 29
345 391 21
310 18 65
103 311 40
165 395 65
139 45 14
243 146 55
167 130 60
80 336 53
163 382 35
303 222 99
83 337 1
69 23 92
34 373 92
336 253 8
133 399 24
112 181 90
116 232 71
262 23 60
164 230 87
333 214 18
93 205 94
96 33 27
205 67 67
300 226 92
264 347 92
262 369 41
106 208 10
140 316 72
132 11 47
254 87 13
322 345 21
146 95 9
10 381 30
37 103 49
22 73 86
78 298 17
385 44 14
70 90 36
175 116 23
12 115 45
261 254 58
145 268 36
309 259 35
181 241 47
62 91 31
394 139 10
333 152 5
147 2 18
20 335 81
182 386 91
88 30 17
392 282 61
145 82 61
191 232 29
60 18 7
100 239 29
39 152 40
273 104 37
212 287 17
384 129 72
242 387 19
213 44 91
39 338 63
151 4 57
328 252 57
343 86 68
40 332 5
224 222 7
168 155 3
101 249 48
244 51 55
277 206 64
179 203 46
137 189 23
319 203 39
386 74 44
71 20 92
90 3 88
219 257 24
146 255 71
217 281 64
74 49 60
57 196 98
1 176 25
251 249 60
111 38 23
360 51 83
292 347 66
339 160 65
377 207 64
85 299 82
289 356 84
315 148 45
47 43 55
344 15 37
375 258 73
295 357 95
57 382 95
260 70 74
188 210 89
332 85 60
242 194 78
241 104 88
274 286 88
168 315 78
37 163 60
5 8 22
304 108 1
358 216 42
132 167 20
316 8 96
376 200 66
151 366 52
353 398 6
279 160 15
291 224 52
224 27 22
145 69 70
283 15 68
134 1 74
232 289 42
13 202 99
329 71 38
153 130 47
360 195 6
360 218 10
68 141 75
152 365 2
80 64 27
266 101 33
193 350 34
70 144 93
400 73 21
293 164 78
136 226 78
163 115 27
96 89 14
65 52 91
145 155 41
25 78 97
84 183 80
280 100 62
356 391 58
294 45 55
100 213 88
35 88 22
375 172 8
222 20 26
123 374 93
325 261 99
328 247 59
75 146 47
298 367 62
213 72 43
359 302 75
37 393 34
317 103 62
374 385 35
14 297 77
196 159 50
391 69 47
28 47 68
397 380 90
20 198 48
339 98 43
99 227 82
312 81 53
96 379 54
145 103 85
262 15 80
144 14 52
175 163 88
121 275 70
213 158 1
46 373 100
185 46 38
20 311 29
110 33 68
231 37 4
191 329 16
237 89 34
134 182 55
54 309 66
277 28 46
235 112 53
309 249 15
170 369 46
49 2 33
145 234 17
212 119 71
172 233 15
361 347 92
389 64 35
140 211 92
87 304 40
310 287 13
41 368 81
6 357 98
259 313 100
195 284 9
110 41 30
247 341 53
40 330 94
346 292 30
191 152 5
324 109 4
280 161 95
56 92 12
309 282 64
4 125 5
185 261 36
48 369 31
379 244 71
119 123 32
96 85 34
287 19 78
132 12 4
398 113 95
66 124 17
358 103 28
98 300 73
281 109 75
365 291 51
294 303 36
99 380 54
241 384 58
167 11 78
271 290 77
80 399 35
207 286 15
323 382 41
119 217 92
175 52 6
114 216 35
370 10 40
170 276 62
117 142 25
246 382 50
237 29 48
153 367 80
90 320 80
26 72 67
334 267 85
341 229 73
331 371 74
44 394 85
378 165 42
33 385 24
245 37 53
120 318 10
365 116 87
239 219 58
235 260 22
358 25 72
2 334 19
271 395 97
349 79 89
293 230 9
318 342 73
126 239 14
231 140 45
360 147 51
49 270 98
311 268 82
185 215 94
123 179 76
293 36 67
51 349 34
339 340 97
123 220 94
399 164 84
256 209 33
217 399 27
372 80 46
114 32 40
146 345 17
30 141 17
364 210 47
114 209 6
383 155 44
176 167 98
92 62 70
214 223 13
368 181 14
70 67 9
256 245 35
192 68 42
255 253 29
336 221 57
291 151 34
1 258 9
180 74 9
381 172 20
325 138 33
148 396 33
283 14 5
45 200 93
31 271 39
284 35 61
209 141 86
349 397 51
309 392 46
73 348 94
291 326 18
397 16 87
334 79 37
124 24 48
57 181 88
69 222 74
382 245 80
41 219 18
129 312 54
302 373 1
310 385 50
246 124 78
39 182 5
1 102 58
160 111 73
110 139 77
290 73 9
78 199 88
372 177 6
203 148 29
237 7 84
151 64 22
322 86 44
4 399 8
1 70 54
386 335 77
363 352 80
339 241 50
280 247 33
92 78 86
326 87 70
220 190 24
91 320 24
143 96 50
22 365 2
7 102 80
173 182 38
337 263 21
106 341 55
201 232 7
160 18 18
271 332 85
301 71 57
172 340 10
74 156 20
123 264 15
282 77 76
1 290 42
313 399 49
328 198 35
115 320 17
244 65 24
298 88 44
325 96 57
236 187 32
287 68 80
302 355 41
352 152 90
297 60 66
133 72 25
392 229 69
275 305 45
61 363 8
58 12 1
361 128 11
323 199 44
159 122 19
198 342 99
41 135 19
198 238 53
31 374 58
379 277 85
174 313 98
368 393 24
305 382 8
365 340 33
117 308 26
74 149 56
36 15 13
167 12 80
389 130 93
157 10 83
196 240 30
349 220 29
155 365 39
169 180 49
19 127 29
309 240 1
326 173 53
291 155 13
400 252 33
316 143 12
183 114 78
290 363 19
16 30 36
26 229 67
123 27 54
272 95 20
336 326 54
205 150 27
129 69 76
189 252 5
277 139 4
150 323 1
279 83 99
285 16 55
399 216 27
181 149 43
189 305 72
241 334 42
400 366 82
164 383 63
129 245 32
276 71 43
13 398 92
387 178 30
391 41 11
100 283 92
150 87 45
226 388 60
329 29 16
266 154 40
196 12 10
278 275 79
77 155 53
194 330 77
369 316 92
51 120 44
321 124 92
374 275 37
368 3 84
7 365 62
209 117 28
54 13 14
284 78 91
117 76 52
25 273 46
337 18 93
154 112 77
83 189 75
333 133 65
398 340 23
8 65 79
119 7 86
88 391 35
165 399 79
27 285 54
39 385 63
313 160 53
134 262 17
29 250 56
168 337 23
376 331 32
121 5 42
312 216 10
337 334 37
8 281 63
370 345 60
117 13 82
131 139 62
7 331 13
148 276 50
206 281 64
384 360 50
241 280 24
239 272 99
134 160 99
122 55 50
234 324 98
377 290 18
262 312 89
13 307 30
14 95 70
150 176 56
234 351 24
95 375 18
351 116 49
198 121 68
371 44 62
117 181 94
357 284 56
132 379 30
175 287 24
45 242 54
394 398 22
199 319 99
272 150 98
277 168 77
362 333 8
9 197 34
163 258 1
361 270 5
8 77 74
237 364 2
251 73 97
252 333 3
204 90 72
392 69 45
44 197 24
218 160 58
160 204 93
144 42 23
219 35 29
185 303 17
33 313 88
218 307 29
276 366 9
3 77 85
9 40 4
138 239 72
138 10 54
58 67 2
224 298 39
323 180 6
380 146 7
400 50 16
389 30 99
277 141 81
91 342 6
91 186 9
180 300 15
336 88 14
98 24 38
219 78 49
254 226 88
251 52 63
388 384 14
99 333 27
32 359 34
24 158 89
248 126 81
273 95 38
169 92 76
175 64 27
192 327 30
223 221 84
75 163 32
1 48 33
306 373 23
257 297 86
324 223 94
125 52 26
385 225 73
43 197 85
246 320 88
6 209 50
14 128 17
154 199 57
93 15 50
286 330 22
258 143 2
360 159 38
289 44 87
390 394 14
121 234 7
87 265 10
169 77 2
43 78 9
91 161 79
142 186 17
352 78 56
132 172 65
112 194 27
140 10 76
194 36 60
395 56 43
9 65 16
352 344 63
231 120 14
16 370 67
344 392 51
178 120 85
34 12 17
69 153 56
198 253 14
11 327 25
29 185 48
217 246 60
26 326 78
287 206 93
64 304 64
203 32 53
351 246 63
24 18 30
307 384 96
304 125 58
253 306 92
176 135 24
15 244 72
58 398 21
202 93 91
2 145 21
343 148 88
170 370 15
58 165 70
11 377 41
133 275 20
149 145 20
48 291 73
330 284 35
323 181 14
84 399 94
52 214 9
53 265 48
30 207 17
328 302 93
103 255 85
104 183 39
161 253 13
125 77 26
94 234 4
234 283 57
250 149 17
225 322 42
355 144 96
335 398 30
371 93 51
55 212 26
270 174 46
144 231 41
183 230 43
249 194 76
301 84 41
145 183 43
12 74 19
20 102 47
134 78 85
182 75 23
176 261 12
190 278 9
109 23 31
275 400 9
242 226 37
217 31 67
102 239 13
48 232 5
83 218 67
249 368 29
7 110 81
70 351 58
168 193 52
46 269 28
361 160 57
58 29 31
310 60 48
66 28 73
114 86 7
321 82 11
341 27 9
186 12 15
182 211 88
147 94 11
332 383 96
131 316 29
70 108 30
319 289 83
237 73 88
231 281 29
369 153 30
296 272 23
145 61 56
44 375 37
280 324 80
399 1 68
379 140 75
260 72 87
213 71 11
351 45 40
359 297 62
252 331 28
32 235 29
83 56 11
60 62 52
154 137 66
340 156 85
346 296 68
272 372 74
390 341 89
328 195 60
298 241 48
141 224 59
140 349 57
122 343 50
289 2 100
105 394 34
200 151 31
57 72 5
365 381 27
250 169 99
100 91 37
232 256 41
398 41 91
158 55 26
44 399 88
91 6 100
398 211 57
265 46 75
317 128 23
115 365 18
398 373 9
41 235 83
153 250 58
228 8 75
88 40 41
212 183 27
89 307 9
253 289 33
294 384 19
107 239 49
306 323 58
36 254 86
43 305 26
370 384 7
45 286 12
110 143 21
65 152 74
145 342 83
187 81 13
302 172 56
333 218 100
372 113 47
322 193 32
342 156 3
139 179 99
388 129 62
185 301 51
36 132 19
203 268 54
291 350 84
201 235 73
398 318 52
191 377 7
326 223 13
29 283 97
43 269 12
56 6 47
199 31 97
214 120 21
303 53 54
99 354 91
189 385 44
156 138 30
239 370 62
341 293 50
291 258 15
62 308 30
160 203 93
257 206 83
195 210 41
223 343 2
307 212 67
78 364 38
55 196 85
391 304 47
387 268 67
14 87 72
191 395 73
11 354 61
180 350 90
229 169 21
381 126 23
263 23 2
262 225 78
119 84 74
123 358 11
198 318 88
10 343 47
126 35 28
234 294 53
249 47 41
297 336 21
128 302 13
353 5 40
298 71 50
109 198 93
300 362 61
170 48 16
139 4 25
54 311 16
150 240 87
348 47 56
396 52 78
348 371 80
146 43 63
121 55 74
338 86 60
194 138 9
174 259 5
57 353 44
231 153 43
332 340 31
123 204 25
26 182 33
155 68 27
267 340 65
385 157 94
215 325 78
13 164 7
315 113 82
207 37 69
152 237 73
95 114 78
205 379 57
55 191 99
399 284 83
214 92 54
376 228 79
246 322 48
6 343 5
286 203 1
218 378 26
400 131 17
363 20 72
146 145 39
70 119 25
60 389 92
357 301 69
239 30 67
282 156 59
194 41 60
91 55 13
291 17 23
90 137 48
335 167 95
375 82 17
98 293 88
251 324 65
310 171 46
2 79 71
184 287 82
171 62 70
126 284 3
394 181 51
30 252 64
242 16 59
277 234 43
101 191 15
9 302 10
230 63 93
308 38 57
238 188 97
244 354 49
17 16 17
304 347 13
61 174 30
145 248 93
190 301 42
195 387 35
102 71 1
272 23 30
236 59 29
253 346 25
56 338 43
151 161 35
64 45 4
273 266 22
36 271 76
224 309 51
165 36 36
27 337 62
295 172 5
71 181 77
171 244 49
29 163 27
184 177 59
9 81 12
335 302 16
116 278 97
81 334 78
230 97 48
233 214 3
365 156 48
93 273 20
317 35 55
361 224 24
198 190 67
249 53 26
186 394 81
346 293 16
247 57 28
200 199 90
30 216 71
52 60 44
58 214 7
295 302 28
313 138 6
206 201 36
314 164 61
77 26 20
85 118 70
60 325 20
211 42 43
89 227 19
82 199 8
273 120 27
163 91 82
130 248 71
299 152 67
237 77 54
308 355 44
308 91 73
22 99 91
272 304 81
317 232 94
87 156 39
226 169 52
79 154 9
395 22 4
135 287 6
303 322 55
395 332 48
262 119 74
62 155 16
321 213 75
295 298 79
45 134 45
220 246 18
149 48 67
263 30 75
180 146 42
304 49 27
97 216 86
378 203 43
38 353 27
28 290 10
341 18 56
127 16 28
162 22 33
132 255 56
204 264 59
168 211 35
53 193 45
5 80 26
144 181 51
268 282 52
116 145 42
194 201 25
266 75 20
359 124 7
313 271 65
90 270 37
383 248 7
101 209 14
151 193 44
371 288 9
74 234 97
157 295 98
113 221 96
321 273 9
306 153 10
186 152 53
27 272 68
39 63 25
74 170 21
258 205 62
77 99 80
320 98 65
329 238 5
141 40 20
378 202 22
379 346 41
359 384 31
145 23 74
57 175 81
102 93 50
85 212 54
161 380 69
282 108 96
10 145 96
33 216 66
322 319 59
162 173 45
110 205 22
157 260 52
100 7 38
219 91 17
258 196 68
206 264 82
323 302 95
279 141 95
70 311 17
179 87 2
92 301 81
95 320 47
299 327 64
238 84 38
374 320 63
93 256 8
330 332 51
108 220 66
378 162 17
217 195 88
252 295 67
192 210 82
227 83 17
399 155 76
169 132 82
33 19 29
130 11 1
161 354 67
100 115 73
148 167 49
105 293 89
139 345 59
137 81 44
316 226 25
236 144 26
400 322 1
70 3 60
103 75 69
35 255 15
18 323 63
234 308 97
222 321 2
394 306 50
91 371 8
67 243 52
340 197 83
336 330 6
311 171 61
330 98 77
216 77 10
255 246 36
233 27 78
92 151 49
195 123 96
84 1 43
58 177 17
179 8 74
97 232 15
322 278 30
227 182 7
116 31 58
71 34 30
214 209 77
28 177 55
111 149 37
331 81 68
99 123 25
60 94 8
94 44 16
170 193 68
186 227 30
307 43 50
385 358 85
139 105 64
121 293 80
58 288 96
160 285 16
34 264 16
302 253 79
124 206 16
355 265 66
19 175 40
315 277 54
279 139 3
282 329 95
178 9 36
261 109 20
376 7 76
165 369 41
226 304 96
119 291 75
65 372 30
198 391 90
249 290 29
256 287 52
235 136 62
103 84 17
318 202 98
278 333 16
115 326 22
213 95 56
336 215 89
141 346 41
368 13 87
368 90 43
323 301 66
222 263 74
100 157 24
178 304 66
81 380 72
273 33 84
390 313 84
283 261 63
233 87 17
156 348 52
280 195 9
162 232 51
178 230 16
261 300 3
329 328 58
130 347 29
183 279 45
367 194 80
174 145 29
204 97 69
125 296 60
41 177 17
310 24 35
113 88 38
313 340 39
332 198 80
29 207 36
375 107 21
112 127 9
44 342 44
33 180 7
165 345 55
279 168 34
152 275 59
239 245 81
58 78 61
173 2 22
340 270 99
237 20 60
308 280 60
58 185 92
344 222 69
102 338 57
183 240 20
49 292 47
324 70 98
192 363 74
217 353 57
66 305 7
286 229 88
15 63 52
253 91 38
360 393 29
254 34 34
382 104 80
389 92 61
153 27 56
17 321 44
61 328 9
281 108 64
176 398 52
395 12 8
360 300 3
68 319 100
150 337 26
146 271 35
362 152 42
86 154 2
18 150 78
142 115 85
96 60 28
245 262 10
20 60 71
92 269 87
347 251 44
239 265 87
285 81 71
38 75 32
269 1 42
141 349 80
102 140 33
48 385 79
231 27 59
213 6 40
16 300 91
352 182 100
210 61 87
74 221 63
382 53 84
305 16 85
287 202 50
271 379 15
220 310 31
17 316 60
304 360 14
284 105 1
179 30 48
86 312 92
128 330 32
208 99 69
106 351 13
77 183 67
371 280 53
364 151 64
162 26 83
138 337 75
280 73 58
389 200 5
350 185 50
269 122 8
384 112 16
66 10 15
4 50 31
120 169 72
16 381 90
270 338 66
184 380 2
137 202 22
342 329 53
290 90 25
335 108 98
221 371 11
96 209 9
161 283 54
300 181 87
281 48 2
139 346 10
190 83 79
321 322 56
118 102 74
310 132 17
274 140 66
3 279 95
200 107 55
16 321 88
69 49 53
32 207 74
394 239 81
292 35 65
349 361 83
139 176 4
17 205 39
376 111 35
298 301 79
118 12 87
342 368 96
70 97 97
134 35 37
296 333 81
45 379 89
183 377 89
249 126 66
144 56 63
372 224 53
140 271 28
250 158 1
63 150 46
275 257 2
285 400 11
117 282 15
244 7 27
364 173 40
252 162 87
162 310 92
28 110 17
46 96 2
250 140 71
70 132 42
231 335 50
27 340 40
129 247 70
268 156 60
263 326 15
184 37 11
332 375 32
116 46 7
303 293 97
57 211 4
62 278 51
113 101 76
129 197 46
89 327 17
173 39 19
91 166 24
12 269 24
89 288 26
380 148 13
50 231 24
5 330 48
199 100 65
34 260 26
379 152 30
395 179 69
187 206 92
400 44 87
82 255 71
20 394 61
65 185 20
340 308 14
78 156 84
2 254 17
279 77 38
321 341 33
184 61 46
231 317 44
14 321 55
90 40 24
2 318 55
381 210 66
63 121 27
299 229 94
42 87 97
140 17 99
114 73 1
265 335 76
15 183 31
107 147 96
369 389 38
361 181 74
167 123 13
387 104 69
304 197 20
19 38 78
279 51 18
52 164 31
277 298 43
1 203 18
354 15 54
191 62 87
259 223 52
116 162 16
164 329 2
122 206 69
181 312 48
192 77 8
312 198 39
88 386 82
28 60 74
144 40 75
76 126 41
103 202 28
163 88 14
334 194 57
136 384 94
135 253 90
388 311 91
149 267 25
26 44 51
285 391 23
266 395 72
368 349 94
44 214 44
274 353 15
132 4 76
50 98 65
155 20 8
26 240 16
170 346 2
333 388 94
291 28 63
114 393 81
93 281 1
261 4 99
386 213 77
98 312 31
58 380 27
8 361 84
209 309 4
122 202 36
214 48 37
325 159 19
302 230 98
314 158 54
186 163 10
296 60 13
215 143 78
65 149 15
171 249 8
39 289 35
232 92 1
220 180 8
260 367 11
244 56 58
361 292 100
82 55 45
118 311 76
302 96 12
280 79 12
166 214 84
91 28 49
293 49 59
258 107 60
132 228 59
333 215 97
248 19 76
220 11 82
252 373 89
44 35 44
174 144 91
81 190 49
252 61 45
51 400 90
345 88 26
183 36 16
268 214 54
110 9 43
373 280 50
151 150 55
118 298 3
187 251 56
260 192 37
205 94 76
353 387 88
205 195 8
270 170 51
124 158 100
385 155 58
87 225 29
134 140 45
107 139 1
106 305 24
73 211 13
334 289 60
41 191 12
317 18 81
337 301 6
377 130 68
202 79 73
209 9 57
177 27 54
348 350 8
339 165 45
156 251 26
399 212 86
282 372 15
248 48 14
369 164 27
198 83 83
273 102 99
314 387 49
156 90 48
273 101 88
57 262 1
37 1 98
249 76 69
81 369 35
112 71 11
199 281 26
316 297 11
212 6 58
274 259 32
242 6 29
175 169 2
220 31 28
339 25 63
65 309 37
238 178 66
118 263 13
377 252 21
359 1 18
2 257 28
153 79 47
53 93 75
199 177 65
51 156 37
71 284 94
304 154 3
91 381 99
165 119 83
227 211 43
213 210 33
31 348 67
85 266 59
288 357 8
367 328 50
375 334 24
5 150 60
150 78 72
83 64 86
290 124 84
132 176 14
136 126 48
220 122 21
264 139 98
282 334 78
261 277 72
378 250 99
393 40 59
96 230 26
81 109 43
207 338 58
191 138 44
356 171 9
396 340 84
160 37 11
273 109 83
358 203 87
47 99 34
263 241 46
26 260 88
104 338 58
113 145 3
63 358 98
372 190 29
240 214 58
168 200 38
153 29 23
285 61 5
171 392 35
268 281 45
275 148 53
146 281 14
306 31 83
212 359 9
5 240 46
308 90 41
396 51 9
340 247 100
161 178 30
146 261 57
182 215 58
254 171 43
361 325 10
30 10 9
388 379 55
287 26 10
204 299 91
334 60 10
227 84 6
302 297 80
243 256 29
371 210 63
163 199 79
48 201 100
336 230 8
215 295 73
202 328 68
225 81 36
150 131 38
198 279 68
30 61 3
236 161 2
342 47 48
44 102 33
157 187 90
349 270 27
251 28 18
152 281 54
221 90 20
60 281 6
33 73 85
12 378 80
130 369 80
98 257 4
175 143 100
262 34 13
203 322 86
400 255 82
302 352 44
317 171 22
25 171 59
20 54 76
297 71 8
313 251 96
340 149 63
289 339 91
327 61 91
139 306 63
313 223 45
37 147 28
91 389 72
168 235 36
390 342 67
97 132 75
259 285 36
36 3 78
301 100 32
245 97 83
165 218 23
18 214 20
26 42 81
216 12 46
65 131 4
29 36 96
39 88 20
30 284 26
187 147 11
315 181 84
98 169 93
20 87 48
188 104 73
129 272 56
43 70 26
236 178 88
137 149 31
346 248 67
50 315 22
285 219 23
270 323 14
305 208 89
342 12 27
247 353 73
121 287 4
94 207 70
78 80 59
384 187 23
11 326 64
359 194 21
68 168 74
115 191 73
276 189 28
4 114 1
375 175 84
313 58 65
244 334 26
189 145 13
367 176 1
263 214 71
253 60 95
226 396 39
329 149 77
249 335 70
130 240 29
395 330 21
75 10 55
236 241 50
102 218 64
228 256 75
282 211 27
69 179 48
247 35 87
379 234 11
176 282 61
97 45 58
352 95 61
102 387 11
180 247 69
75 211 2
245 303 17
348 168 70
84 230 57
100 188 21
55 319 64
295 142 73
110 341 29
199 255 39
138 260 11
230 256 21
317 191 58
256 104 86
48 145 42
88 327 8
129 395 53
257 262 39
166 82 16
83 69 13
365 82 42
182 163 53
210 34 78
170 140 66
49 20 82
87 79 44
318 41 34
64 337 66
88 248 86
279 269 54
245 333 98
72 397 86
249 296 97
358 189 74
140 120 31
358 22 73
292 360 68
7 307 61
118 367 49
296 118 41
50 355 98
141 72 9
243 90 18
109 274 27
276 343 1
177 289 47
394 327 77
215 46 36
225 281 59
55 181 35
303 320 58
196 147 78
361 258 60
114 175 44
186 193 76
377 274 64
22 253 78
171 225 88
4 110 65
172 231 15
205 281 5
271 24 60
325 250 73
215 196 78
265 50 52
220 289 67
160 207 91
222 190 23
312 8 6
171 387 17
77 53 37
205 203 56
312 187 9
349 237 43
263 137 14
187 229 98
80 400 36
375 113 49
280 61 90
214 360 77
210 266 8
132 289 75
190 104 33
342 1 45
49 235 20
216 193 11
117 36 3
219 304 35
359 338 54
173 324 71
110 256 61
35 360 27
29 302 3
374 112 48
224 165 7
67 312 98
19 86 93
367 364 12
20 367 97
2 193 94
353 303 30
306 266 32
375 371 24
310 321 78
363 45 17
201 381 37
23 117 33
38 129 84
18 273 23
234 362 43
111 131 22
30 273 55
112 358 40
6 38 88
53 92 10
356 33 15
38 349 96
11 208 63
117 63 93
119 367 77
364 103 42
308 93 49
30 292 53
388 75 57
233 211 40
364 127 45
316 91 92
158 184 40
103 158 67
299 120 74
104 78 70
155 281 51
21 245 47
267 262 74
332 385 67
200 88 8
129 43 63
232 169 57
278 71 55
259 118 43
350 329 1
170 174 87
135 267 26
83 319 91
150 128 32
385 140 74
36 55 36
206 330 82
224 268 1
309 293 29
139 364 27
333 182 25
22 78 55
326 206 18
394 286 52
83 86 23
389 365 54
44 388 31
89 132 17
158 171 78
257 33 35
55 240 53
87 32 61
255 114 31
326 49 43
352 243 49
293 99 61
347 132 1
219 210 99
400 41 3
131 118 55
353 127 26
361 395 74
392 331 99
189 19 16
89 63 43
234 378 36
212 225 89
400 264 53
6 31 6
154 293 2
91 112 44
199 243 7
343 50 96
336 110 82
62 338 61
389 141 75
364 77 86
76 193 64
132 154 87
328 398 80
209 358 29
318 183 66
27 98 76
396 249 40
113 237 58
82 131 46
276 379 10
351 221 89
108 316 48
158 74 95
397 107 16
365 280 19
322 262 83
117 178 82
335 305 89
185 83 36
190 52 7
68 84 89
208 199 58
14 308 26
385 126 44
260 106 40
74 306 34
213 309 21
165 75 30
109 241 67
222 312 69
354 182 35
262 173 13
237 198 36
301 343 59
168 385 69
249 280 9
372 261 24
142 385 28
255 205 43
188 287 52
20 389 33
359 38 23
336 360 90
120 385 99
53 395 15
111 362 21
304 262 84
145 27 73
251 78 75
273 75 50
183 356 29
252 370 46
112 294 51
146 289 67
118 250 35
222 161 68
193 136 1
325 85 98
26 256 71
181 247 100
283 199 82
313 181 12
33 105 41
359 140 61
258 367 21
147 175 18
135 381 15
131 115 63
122 168 55
399 149 42
57 127 81
122 287 71
328 199 5
286 335 100
297 214 94
227 18 55
94 71 57
343 297 68
187 175 28
107 301 44
177 315 8
93 220 38
64 323 96
252 339 42
79 387 38
75 110 61
316 272 39
246 101 79
337 242 73
304 301 21
92 207 67
105 193 74
334 343 97
29 119 34
379 378 18
327 131 90
219 383 82
139 269 63
126 145 21
7 239 17
200 150 8
139 260 61
133 324 25
14 181 23
301 200 96
41 217 35
396 152 35
205 4 2
76 393 49
160 7 76
40 92 78
336 104 9
101 176 89
186 310 81
378 74 20
360 368 65
305 9 79
34 20 91
312 114 4
92 242 77
143 8 93
310 282 43
113 359 16
244 351 100
283 351 12
321 93 47
152 87 36
3 341 85
97 224 89
28 175 51
52 87 30
278 229 75
170 372 2
137 105 84
77 119 10
169 342 7
330 237 37
3 59 38
57 282 6
143 63 30
128 344 86
229 247 93
174 354 72
286 11 97
388 323 47
149 349 84
81 91 91
121 323 37
342 176 69
154 56 14
99 229 48
344 129 96
354 213 83
209 314 7
174 173 85
121 112 29
135 383 19
128 107 3
200 377 12
92 395 28
286 167 45
5 325 91
15 245 98
79 241 19
387 170 5
267 190 70
2 171 56
293 350 32
121 328 81
289 69 32
115 305 10
268 376 75
162 236 63
374 2 63
151 313 13
290 256 41
321 210 21
68 159 5
385 233 62
117 185 53
106 84 7
26 342 38
132 151 9
94 387 54
156 287 33
102 165 27
253 21 24
141 1 3
167 22 51
373 228 9
258 318 11
70 228 48
84 252 78
57 367 1
174 102 88
251 106 46
4 170 19
1 146 42
291 110 35
359 101 99
23 119 4
314 90 45
358 394 92
99 152 65
122 363 20
64 60 64
179 266 61
383 204 7
400 184 7
64 68 8
10 357 93
158 359 83
124 139 61
303 288 49
244 270 50
31 157 29
309 88 62
39 293 13
207 168 39
53 143 25
347 222 67
361 218 34
295 133 86
389 310 24
358 93 87
375 182 29
90 274 52
189 126 16
139 37 61
280 366 62
320 186 51
49 115 33
68 334 33
68 198 9
295 189 69
134 137 28
289 298 97
271 44 55
365 59 18
45 76 39
266 278 84
300 5 83
115 164 36
390 323 4
16 263 8
218 53 99
9 253 85
355 211 58
22 15 11
290 137 41
107 112 31
114 192 3
278 221 96
170 395 52
249 231 52
252 85 17
214 108 24
296 28 1
300 359 54
266 345 10
59 168 69
344 84 44
73 46 41
94 250 31
397 71 40
80 89 35
17 238 11
195 285 55
321 187 73
189 122 88
62 247 53
173 342 72
357 386 64
259 234 15
161 53 8
174 165 75
177 309 39
334 27 66
185 351 28
365 272 35
310 241 79
31 238 90
133 224 58
329 13 70
273 41 89
253 353 56
326 229 56
170 235 100
342 194 33
258 59 17
336 197 95
240 41 91
18 218 6
272 147 32
300 7 82
19 316 28
351 198 23
326 264 44
377 224 60
22 276 64
238 326 21
145 164 69
213 47 65
45 143 91
314 77 34
208 151 80
235 265 25
128 57 24
189 312 66
256 96 84
3 132 78
181 293 27
66 103 73
266 400 50
300 137 81
213 331 24
47 352 99
295 132 58
210 18 36
236 77 41
192 152 29
336 284 80
213 340 82
57 222 73
365 330 95
3 116 9
158 322 85
289 265 24
297 263 76
374 362 74
169 329 1
330 184 86
268 228 84
112 41 37
208 353 42
294 289 2
259 238 11
77 317 20
74 71 21
55 203 63
4 398 88
143 145 72
373 16 45
53 159 86
7 293 58
305 44 12
100 48 30
183 247 84
314 334 86
138 208 37
357 101 9
167 288 53
316 309 100
383 177 28
92 172 60
171 10 60
123 177 42
360 314 46
54 55 42
94 381 14
197 262 19
123 23 1
119 154 58
78 179 64
164 170 73
310 207 80
330 307 49
7 144 43
322 61 81
9 25 63
119 355 96
257 42 10
227 246 55
15 6 50
393 28 88
186 344 51
345 124 53
209 140 54
171 274 30
23 259 99
110 354 51
389 87 56
91 373 46
362 247 33
106 193 65
244 72 4
81 111 43
324 19 36
3 210 62
102 240 3
285 343 58
238 141 26
263 262 84
157 199 56
316 293 76
166 182 20
159 279 43
285 159 85
165 375 87
250 355 30
337 246 60
273 57 41
261 170 73
105 327 12
290 178 60
63 307 61
372 95 50
111 380 77
194 264 11
94 136 86
257 27 90
156 14 85
122 248 35
49 398 14
238 246 88
386 345 50
91 390 16
111 75 14
330 89 63
237 283 52
190 213 40
278 195 31
313 93 18
174 40 55
374 286 73
35 234 93
227 153 3
133 395 66
148 292 89
133 245 73
179 175 39
359 216 81
299 155 67
52 372 25
217 33 44
100 215 12
172 330 48
235 322 39
321 150 65
284 398 80
162 228 63
89 71 68
65 101 38
358 322 3
63 12 71
86 70 7
223 112 64
